"gutenberg_id","text"
"x21839","better acquainted therefore, Elinor soon found was their inevitable"
"x21839","lot, for as Sir John was entirely on the side of the Miss Steeles,"
"x21839","their party would be too strong for opposition, and that kind of"
"x21839","intimacy must be submitted to, which consists of sitting an hour or"
"x21839","two together in the same room almost every day. Sir John could do no"
"x21839","more; but he did not know that any more was required: to be together"
"x21839","was, in his opinion, to be intimate, and while his continual schemes"
"x21839","for their meeting were effectual, he had not a doubt of their being"
"x21839","established friends."
"x21839",""
"x21839","To do him justice, he did every thing in his power to promote their"
"x21839","unreserve, by making the Miss Steeles acquainted with whatever he knew"
"x21839","or supposed of his cousins' situations in the most delicate"
"x21839","particulars,--and Elinor had not seen them more than twice, before the"
"x21839","eldest of them wished her joy on her sister's having been so lucky as"
"x21839","to make a conquest of a very smart beau since she came to Barton."
"x21839",""
"x21839","""'Twill be a fine thing to have her married so young to be sure,"" said"
"x21839","she, ""and I hear he is quite a beau, and prodigious handsome. And I"
"x21839","hope you may have as good luck yourself soon,--but perhaps you may"
"x21839","have a friend in the corner already."""
"x21839",""
"x21839","Elinor could not suppose that Sir John would be more nice in"
"x21839","proclaiming his suspicions of her regard for Edward, than he had been"
"x21839","with respect to Marianne; indeed it was rather his favourite joke of"
"x21839","the two, as being somewhat newer and more conjectural; and since"
"x21839","Edward's visit, they had never dined together without his drinking to"
"x21839","her best affections with so much significancy and so many nods and"
"x21839","winks, as to excite general attention. The letter F had been likewise"
"x21839","invariably brought forward, and found productive of such countless"
"x21839","jokes, that its character as the wittiest letter in the alphabet had"
"x21839","been long established with Elinor."
"x21839",""
"x21839","The Miss Steeles, as she expected, had now all the benefit of these"
"x21839","jokes, and in the eldest of them they raised a curiosity to know the"
"x21839","name of the gentleman alluded to, which, though often impertinently"
"x21839","expressed, was perfectly of a piece with her general inquisitiveness"
"x21839","into the concerns of their family. But Sir John did not sport long"
"x21839","with the curiosity which he delighted to raise, for he had at least as"
"x21839","much pleasure in telling the name, as Miss Steele had in hearing it."
"x21839",""
"x21839","""His name is Ferrars,"" said he, in a very audible whisper; ""but pray"
"x21839","do not tell it, for it's a great secret."""
"x21839",""
"x21839","[Illustration: _Drinking to her best affections._]"
"x21839",""
"x21839","""Ferrars!"" repeated Miss Steele; ""Mr. Ferrars is the happy man, is he?"
"x21839","What! your sister-in-law's brother, Miss Dashwood? a very agreeable"
"x21839","young man to be sure; I know him very well."""
"x21839",""
"x21839","""How can you say so, Anne?"" cried Lucy, who generally made an"
"x21839","amendment to all her sister's assertions. ""Though we have seen him"
"x21839","once or twice at my uncle's, it is rather too much to pretend to know"
"x21839","him very well."""
"x21839",""
"x21839","Elinor heard all this with attention and surprise. ""And who was this"
"x21839","uncle? Where did he live? How came they acquainted?"" She wished very"
"x21839","much to have the subject continued, though she did not choose to join"
"x21839","in it herself; but nothing more of it was said, and for the first time"
"x21839","in her life, she thought Mrs. Jennings deficient either in curiosity"
"x21839","after petty information, or in a disposition to communicate it. The"
"x21839","manner in which Miss Steele had spoken of Edward, increased her"
"x21839","curiosity; for it struck her as being rather ill-natured, and"
"x21839","suggested the suspicion of that lady's knowing, or fancying herself to"
"x21839","know something to his disadvantage. But her curiosity was unavailing,"
"x21839","for no farther notice was taken of Mr. Ferrars's name by Miss Steele"
"x21839","when alluded to, or even openly mentioned by Sir John."
"x21839",""
"x21839",""
"x21839",""
"x21839",""
"x21839","CHAPTER XXII"
"x21839",""
"x21839",""
"x21839","Marianne, who had never much toleration for any thing like"
"x21839","impertinence, vulgarity, inferiority of parts, or even difference of"
"x21839","taste from herself, was at this time particularly ill-disposed, from"
"x21839","the state of her spirits, to be pleased with the Miss Steeles, or to"
"x21839","encourage their advances; and to the invariable coldness of her"
"x21839","behaviour towards them, which checked every endeavour at intimacy on"
"x21839","their side, Elinor principally attributed that preference of herself"
"x21839","which soon became evident in the manners of both, but especially of"
"x21839","Lucy, who missed no opportunity of engaging her in conversation, or of"
"x21839","striving to improve their acquaintance by an easy and frank"
"x21839","communication of her sentiments."
"x21839",""
"x21839","Lucy was naturally clever; her remarks were often just and amusing;"
"x21839","and as a companion for half an hour Elinor frequently found her"
"x21839","agreeable; but her powers had received no aid from education: she was"
"x21839","ignorant and illiterate; and her deficiency of all mental improvement,"
"x21839","her want of information in the most common particulars, could not be"
"x21839","concealed from Miss Dashwood, in spite of her constant endeavour to"
"x21839","appear to advantage. Elinor saw, and pitied her for, the neglect of"
"x21839","abilities which education might have rendered so respectable; but she"
"x21839","saw, with less tenderness of feeling, the thorough want of delicacy,"
"x21839","of rectitude, and integrity of mind, which her attentions, her"
"x21839","assiduities, her flatteries at the Park betrayed; and she could have"
"x21839","no lasting satisfaction in the company of a person who joined"
"x21839","insincerity with ignorance; whose want of instruction prevented their"
"x21839","meeting in conversation on terms of equality, and whose conduct toward"
"x21839","others made every show of attention and deference towards herself"
"x21839","perfectly valueless."
"x21839",""
"x21839","""You will think my question an odd one, I dare say,"" said Lucy to her"
"x21839","one day, as they were walking together from the park to the"
"x21839","cottage--""but pray, are you personally acquainted with your"
"x21839","sister-in-law's mother, Mrs. Ferrars?"""
"x21839",""
"x21839","Elinor _did_ think the question a very odd one, and her countenance"
"x21839","expressed it, as she answered that she had never seen Mrs. Ferrars."
"x21839",""
"x21839","""Indeed!"" replied Lucy; ""I wonder at that, for I thought you must have"
"x21839","seen her at Norland sometimes. Then, perhaps, you cannot tell me what"
"x21839","sort of a woman she is?"""
"x21839",""
"x21839","""No,"" returned Elinor, cautious of giving her real opinion of Edward's"
"x21839","mother, and not very desirous of satisfying what seemed impertinent"
"x21839","curiosity; ""I know nothing of her."""
"x21839",""
"x21839","""I am sure you think me very strange, for enquiring about her in such"
"x21839","a way,"" said Lucy, eyeing Elinor attentively as she spoke; ""but"
"x21839","perhaps there may be reasons--I wish I might venture; but however I"
"x21839","hope you will do me the justice of believing that I do not mean to be"
"x21839","impertinent."""
"x21839",""
"x21839","Elinor made her a civil reply, and they walked on for a few minutes in"
"x21839","silence. It was broken by Lucy, who renewed the subject again by"
"x21839","saying, with some hesitation--"
"x21839",""
"x21839","""I cannot bear to have you think me impertinently curious. I am sure I"
"x21839","would rather do any thing in the world than be thought so by a person"
"x21839","whose good opinion is so well worth having as yours. And I am sure I"
"x21839","should not have the smallest fear of trusting _you_; indeed, I should"
"x21839","be very glad of your advice how to manage in such and uncomfortable"
"x21839","situation as I am; but, however, there is no occasion to trouble"
"x21839","_you._ I am sorry you do not happen to know Mrs. Ferrars."""
"x21839",""
"x21839","""I am sorry I do _not_,"" said Elinor, in great astonishment, ""if it"
"x21839","could be of any use to _you_ to know my opinion of her. But really I"
"x21839","never understood that you were at all connected with that family, and"
"x21839","therefore I am a little surprised, I confess, at so serious an inquiry"
"x21839","into her character."""
"x21839",""
"x21839","""I dare say you are, and I am sure I do not at all wonder at it. But"
"x21839","if I dared tell you all, you would not be so much surprised. Mrs."
"x21839","Ferrars is certainly nothing to me at present--but the time _may_"
"x21839","come--how soon it will come must depend upon herself--when we may be"
"x21839","very intimately connected."""
"x21839",""
"x21839","She looked down as she said this, amiably bashful, with only one side"
"x21839","glance at her companion to observe its effect on her."
"x21839",""
"x21839","""Good heavens!"" cried Elinor, ""what do you mean? Are you acquainted"
"x21839","with Mr. Robert Ferrars? Can you be?"" And she did not feel much"
"x21839","delighted with the idea of such a sister-in-law."
"x21839",""
"x21839","""No,"" replied Lucy, ""not to Mr. _Robert_ Ferrars--I never saw him in"
"x21839","my life; but,"" fixing her eyes upon Elinor, ""to his eldest brother."""
"x21839",""
"x21839","What felt Elinor at that moment? Astonishment, that would have been as"
"x21839","painful as it was strong, had not an immediate disbelief of the"
"x21839","assertion attended it. She turned towards Lucy in silent amazement,"
"x21839","unable to divine the reason or object of such a declaration; and"
"x21839","though her complexion varied, she stood firm in incredulity, and felt"
"x21839","in no danger of an hysterical fit, or a swoon."
"x21839",""
"x21839","""You may well be surprised,"" continued Lucy; ""for to be sure you could"
"x21839","have had no idea of it before; for I dare say he never dropped the"
"x21839","smallest hint of it to you or any of your family; because it was"
"x21839","always meant to be a great secret, and I am sure has been faithfully"
"x21839","kept so by me to this hour. Not a soul of all my relations know of it"
"x21839","but Anne, and I never should have mentioned it to you, if I had not"
"x21839","felt the greatest dependence in the world upon your secrecy; and I"
"x21839","really thought my behaviour in asking so many questions about Mrs."
"x21839","Ferrars must seem so odd, that it ought to be explained. And I do not"
"x21839","think Mr. Ferrars can be displeased, when he knows I have trusted"
"x21839","you, because I know he has the highest opinion in the world of all"
"x21839","your family, and looks upon yourself and the other Miss Dashwoods"
"x21839","quite as his own sisters.""--She paused."
"x21839",""
"x21839","[Illustration: _Amiably bashful._]"
"x21839",""
"x21839","Elinor for a few moments remained silent. Her astonishment at what she"
"x21839","heard was at first too great for words; but at length forcing herself"
"x21839","to speak, and to speak cautiously, she said, with calmness of manner,"
"x21839","which tolerably well concealed her surprise and solicitude--""May I ask"
"x21839","if your engagement is of long standing?"""
"x21839",""
"x21839","""We have been engaged these four years."""
"x21839",""
"x21839","""Four years!"""
"x21839",""
"x21839","""Yes."""
"x21839",""
"x21839","Elinor, though greatly shocked, still felt unable to believe it."
"x21839",""
"x21839","""I did not know,"" said she, ""that you were even acquainted till the"
"x21839","other day."""
"x21839",""
"x21839","""Our acquaintance, however, is of many years date. He was under my"
"x21839","uncle's care, you know, a considerable while."""
"x21839",""
"x21839","""Your uncle!"""
"x21839",""
"x21839","""Yes; Mr. Pratt. Did you never hear him talk of Mr. Pratt?"""
"x21839",""
"x21839","""I think I have,"" replied Elinor, with an exertion of spirits, which"
"x21839","increased with her increase of emotion."
"x21839",""
"x21839","""He was four years with my uncle, who lives at Longstaple, near"
"x21839","Plymouth. It was there our acquaintance begun, for my sister and me"
"x21839","was often staying with my uncle, and it was there our engagement was"
"x21839","formed, though not till a year after he had quitted as a pupil; but he"
"x21839","was almost always with us afterwards. I was very unwilling to enter"
"x21839","into it, as you may imagine, without the knowledge and approbation of"
"x21839","his mother; but I was too young, and loved him too well, to be so"
"x21839","prudent as I ought to have been. Though you do not know him so well as"
"x21839","me, Miss Dashwood, you must have seen enough of him to be sensible he"
"x21839","is very capable of making a woman sincerely attached to him."""
"x21839",""
"x21839","""Certainly,"" answered Elinor, without knowing what she said; but after"
"x21839","a moment's reflection, she added, with revived security of Edward's"
"x21839","honour and love, and her companion's falsehood--""Engaged to Mr. Edward"
"x21839","Ferrars!--I confess myself so totally surprised at what you tell me,"
"x21839","that really--I beg your pardon; but surely there must be some mistake"
"x21839","of person or name. We cannot mean the same Mr. Ferrars."""
"x21839",""
"x21839","""We can mean no other,"" cried Lucy, smiling. ""Mr. Edward Ferrars, the"
"x21839","eldest son of Mrs. Ferrars, of Park Street, and brother of your"
"x21839","sister-in-law, Mrs. John Dashwood, is the person I mean; you must"
"x21839","allow that I am not likely to be deceived as to the name of the man on"
"x21839","who all my happiness depends."""
"x21839",""
"x21839","""It is strange,"" replied Elinor, in a most painful perplexity, ""that I"
"x21839","should never have heard him even mention your name."""
"x21839",""
"x21839","""No; considering our situation, it was not strange. Our first care has"
"x21839","been to keep the matter secret. You knew nothing of me, or my family,"
"x21839","and, therefore, there could be no _occasion_ for ever mentioning my"
"x21839","name to you; and, as he was always particularly afraid of his sister's"
"x21839","suspecting any thing, _that_ was reason enough for his not mentioning"
"x21839","it."""
"x21839",""
"x21839","She was silent. Elinor's security sunk; but her self-command did not"
"x21839","sink with it."
"x21839",""
"x21839","""Four years you have been engaged,"" said she with a firm voice."
"x21839",""
"x21839","""Yes; and heaven knows how much longer we may have to wait. Poor"
"x21839","Edward! It puts him quite out of heart."" Then taking a small miniature"
"x21839","from her pocket, she added, ""To prevent the possibility of mistake, be"
"x21839","so good as to look at this face. It does not do him justice, to be"
"x21839","sure, but yet I think you cannot be deceived as to the person it was"
"x21839","drew for. I have had it above these three years."""
"x21839",""
"x21839","She put it into her hands as she spoke; and when Elinor saw the"
"x21839","painting, whatever other doubts her fear of a too hasty decision, or"
"x21839","her wish of detecting falsehood might suffer to linger in her mind,"
"x21839","she could have none of its being Edward's face. She returned it almost"
"x21839","instantly, acknowledging the likeness."
"x21839",""
"x21839","""I have never been able,"" continued Lucy, ""to give him my picture in"
"x21839","return, which I am very much vexed at, for he has been always so"
"x21839","anxious to get it! But I am determined to set for it the very first"
"x21839","opportunity."""
"x21839",""
"x21839","""You are quite in the right,"" replied Elinor calmly. They then"
"x21839","proceeded a few paces in silence. Lucy spoke first."
"x21839",""
"x21839","""I am sure,"" said she, ""I have no doubt in the world of your"
"x21839","faithfully keeping this secret, because you must know of what"
"x21839","importance it is to us, not to have it reach his mother; for she"
"x21839","would never approve of it, I dare say. I shall have no fortune, and I"
"x21839","fancy she is an exceeding proud woman."""
"x21839",""
"x21839","""I certainly did not seek your confidence,"" said Elinor; ""but you do"
"x21839","me no more than justice in imagining that I may be depended on. Your"
"x21839","secret is safe with me; but pardon me if I express some surprise at so"
"x21839","unnecessary a communication. You must at least have felt that my being"
"x21839","acquainted with it could not add to its safety."""
"x21839",""
"x21839","As she said this, she looked earnestly at Lucy, hoping to discover"
"x21839","something in her countenance; perhaps the falsehood of the greatest"
"x21839","part of what she had been saying; but Lucy's countenance suffered no"
"x21839","change."
"x21839",""
"x21839","""I was afraid you would think I was taking a great liberty with you,"""
"x21839","said she, ""in telling you all this. I have not known you long to be"
"x21839","sure, personally at least, but I have known you and all your family by"
"x21839","description a great while; and as soon as I saw you, I felt almost as"
"x21839","if you was an old acquaintance. Besides in the present case, I really"
"x21839","thought some explanation was due to you after my making such"
"x21839","particular inquiries about Edward's mother; and I am so unfortunate,"
"x21839","that I have not a creature whose advice I can ask. Anne is the only"
"x21839","person that knows of it, and she has no judgment at all; indeed, she"
"x21839","does me a great deal more harm than good, for I am in constant fear of"
"x21839","her betraying me. She does not know how to hold her tongue, as you"
"x21839","must perceive, and I am sure I was in the greatest fright in the world"
"x21839","t'other day, when Edward's name was mentioned by Sir John, lest she"
"x21839","should out with it all. You can't think how much I go through in my"
"x21839","mind from it altogether. I only wonder that I am alive after what I"
"x21839","have suffered for Edward's sake these last four years. Every thing in"
"x21839","such suspense and uncertainty; and seeing him so seldom--we can hardly"
"x21839","meet above twice a-year. I am sure I wonder my heart is not quite"
"x21839","broke."""
"x21839",""
"x21839","Here she took out her handkerchief; but Elinor did not feel very"
"x21839","compassionate."
"x21839",""
"x21839","""Sometimes,"" continued Lucy, after wiping her eyes, ""I think whether"
"x21839","it would not be better for us both to break off the matter entirely."""
"x21839","As she said this, she looked directly at her companion. ""But then at"
"x21839","other times I have not resolution enough for it. I cannot bear the"
"x21839","thoughts of making him so miserable, as I know the very mention of"
"x21839","such a thing would do. And on my own account too--so dear as he is to"
"x21839","me--I don't think I could be equal to it. What would you advise me to"
"x21839","do in such a case, Miss Dashwood? What would you do yourself?"""
"x21839",""
"x21839","""Pardon me,"" replied Elinor, startled by the question; ""but I can give"
"x21839","you no advice under such circumstances. Your own judgment must direct"
"x21839","you."""
"x21839",""
"x21839","""To be sure,"" continued Lucy, after a few minutes silence on both"
"x21839","sides, ""his mother must provide for him sometime or other; but poor"
"x21839","Edward is so cast down by it! Did you not think him dreadful"
"x21839","low-spirited when he was at Barton? He was so miserable when he left"
"x21839","us at Longstaple, to go to you, that I was afraid you would think him"
"x21839","quite ill."""
"x21839",""
"x21839","""Did he come from your uncle's, then, when he visited us?"""
"x21839",""
"x21839","""Oh, yes; he had been staying a fortnight with us. Did you think he"
"x21839","came directly from town?"""
"x21839",""
"x21839","""No,"" replied Elinor, most feelingly sensible of every fresh"
"x21839","circumstance in favour of Lucy's veracity; ""I remember he told us,"
"x21839","that he had been staying a fortnight with some friends near Plymouth."""
"x21839","She remembered too, her own surprise at the time, at his mentioning"
"x21839","nothing farther of those friends, at his total silence with respect"
"x21839","even to their names."
"x21839",""
"x21839","""Did not you think him sadly out of spirits?"" repeated Lucy."
"x21839",""
"x21839","""We did, indeed, particularly so when he first arrived."""
"x21839",""
"x21839","""I begged him to exert himself for fear you should suspect what was"
"x21839","the matter; but it made him so melancholy, not being able to stay more"
"x21839","than a fortnight with us, and seeing me so much affected. Poor"
"x21839","fellow!--I am afraid it is just the same with him now; for he writes"
"x21839","in wretched spirits. I heard from him just before I left Exeter;"""
"x21839","taking a letter from her pocket and carelessly showing the direction"
"x21839","to Elinor. ""You know his hand, I dare say, a charming one it is; but"
"x21839","that is not written so well as usual. He was tired, I dare say, for he"
"x21839","had just filled the sheet to me as full as possible."""
"x21839",""
"x21839","Elinor saw that it _was_ his hand, and she could doubt no longer. This"
"x21839","picture, she had allowed herself to believe, might have been"
"x21839","accidentally obtained; it might not have been Edward's gift; but a"
"x21839","correspondence between them by letter, could subsist only under a"
"x21839","positive engagement, could be authorised by nothing else; for a few"
"x21839","moments, she was almost overcome--her heart sunk within her, and she"
"x21839","could hardly stand; but exertion was indispensably necessary; and she"
"x21839","struggled so resolutely against the oppression of her feelings, that"
"x21839","her success was speedy, and for the time complete."
"x21839",""
"x21839","""Writing to each other,"" said Lucy, returning the letter into her"
"x21839","pocket, ""is the only comfort we have in such long separations. Yes, I"
"x21839","have one other comfort in his picture, but poor Edward has not even"
"x21839","_that._ If he had but my picture, he says he should be easy. I gave"
"x21839","him a lock of my hair set in a ring when he was at Longstaple last,"
"x21839","and that was some comfort to him, he said, but not equal to a picture."
"x21839","Perhaps you might notice the ring when you saw him?"""
"x21839",""
"x21839","""I did,"" said Elinor, with a composure of voice, under which was"
"x21839","concealed an emotion and distress beyond any thing she had ever felt"
"x21839","before. She was mortified, shocked, confounded."
"x21839",""
"x21839","Fortunately for her, they had now reached the cottage, and the"
"x21839","conversation could be continued no farther. After sitting with them a"
"x21839","few minutes, the Miss Steeles returned to the Park, and Elinor was"
"x21839","then at liberty to think and be wretched."
"x21839",""
"x21839",""
"x21839",""
"x21839",""
"x21839","CHAPTER XXIII"
"x21839",""
"x21839",""
"x21839","However small Elinor's general dependence on Lucy's veracity might be,"
"x21839","it was impossible for her on serious reflection to suspect it in the"
"x21839","present case, where no temptation could be answerable to the folly of"
"x21839","inventing a falsehood of such a description. What Lucy had asserted to"
"x21839","be true, therefore, Elinor could not, dared not longer doubt;"
"x21839","supported as it was too on every side by such probabilities and"
"x21839","proofs, and contradicted by nothing but her own wishes. Their"
"x21839","opportunity of acquaintance in the house of Mr. Pratt was a foundation"
"x21839","for the rest, at once indisputable and alarming; and Edward's visit"
"x21839","near Plymouth, his melancholy state of mind, his dissatisfaction at"
"x21839","his own prospects, his uncertain behaviour towards herself, the"
"x21839","intimate knowledge of the Miss Steeles as to Norland and their family"
"x21839","connections, which had often surprised her, the picture, the letter,"
"x21839","the ring, formed altogether such a body of evidence, as overcame"
"x21839","every fear of condemning him unfairly, and established as a fact,"
"x21839","which no partiality could set aside, his ill-treatment of herself. Her"
"x21839","resentment of such behaviour, her indignation at having been its dupe,"
"x21839","for a short time made her feel only for herself; but other ideas,"
"x21839","other considerations, soon arose. Had Edward been intentionally"
"x21839","deceiving her? Had he feigned a regard for her which he did not feel?"
"x21839","Was his engagement to Lucy an engagement of the heart? No; whatever it"
"x21839","might once have been, she could not believe it such at present. His"
"x21839","affection was all her own. She could not be deceived in that. Her"
"x21839","mother, sisters, Fanny, all had been conscious of his regard for her"
"x21839","at Norland; it was not an illusion of her own vanity. He certainly"
"x21839","loved her. What a softener of the heart was this persuasion! How much"
"x21839","could it not tempt her to forgive! He had been blamable, highly"
"x21839","blamable, in remaining at Norland after he first felt her influence"
"x21839","over him to be more than it ought to be. In that, he could not be"
"x21839","defended; but if he had injured her, how much more had he injured"
"x21839","himself; if her case were pitiable, his was hopeless. His imprudence"
"x21839","had made her miserable for a while; but it seemed to have deprived"
"x21839","himself of all chance of ever being otherwise. She might in time"
"x21839","regain tranquillity; but _he_, what had he to look forward to? Could"
"x21839","he ever be tolerably happy with Lucy Steele; could he, were his"
"x21839","affection for herself out of the question, with his integrity, his"
"x21839","delicacy, and well-informed mind, be satisfied with a wife like"
"x21839","her--illiterate, artful, and selfish?"
"x21839",""
"x21839","The youthful infatuation of nineteen would naturally blind him to"
"x21839","every thing but her beauty and good nature; but the four succeeding"
"x21839","years--years, which if rationally spent, give such improvement to the"
"x21839","understanding, must have opened his eyes to her defects of education,"
"x21839","while the same period of time, spent on her side in inferior society"
"x21839","and more frivolous pursuits, had perhaps robbed her of that simplicity"
"x21839","which might once have given an interesting character to her beauty."
"x21839",""
"x21839","If in the supposition of his seeking to marry herself, his"
"x21839","difficulties from his mother had seemed great, how much greater were"
"x21839","they now likely to be, when the object of his engagement was"
"x21839","undoubtedly inferior in connections, and probably inferior in fortune"
"x21839","to herself. These difficulties, indeed, with a heart so alienated"
"x21839","from Lucy, might not press very hard upon his patience; but melancholy"
"x21839","was the state of the person by whom the expectation of family"
"x21839","opposition and unkindness, could be felt as a relief!"
"x21839",""
"x21839","As these considerations occurred to her in painful succession, she"
"x21839","wept for him, more than for herself. Supported by the conviction of"
"x21839","having done nothing to merit her present unhappiness, and consoled by"
"x21839","the belief that Edward had done nothing to forfeit her esteem, she"
"x21839","thought she could even now, under the first smart of the heavy blow,"
"x21839","command herself enough to guard every suspicion of the truth from her"
"x21839","mother and sisters. And so well was she able to answer her own"
"x21839","expectations, that when she joined them at dinner only two hours after"
"x21839","she had first suffered the extinction of all her dearest hopes, no one"
"x21839","would have supposed from the appearance of the sisters, that Elinor"
"x21839","was mourning in secret over obstacles which must divide her for ever"
"x21839","from the object of her love, and that Marianne was internally dwelling"
"x21839","on the perfections of a man, of whose whole heart she felt thoroughly"
"x21839","possessed, and whom she expected to see in every carriage which drove"
"x21839","near their house."
"x21839",""
"x21839","The necessity of concealing from her mother and Marianne, what had"
"x21839","been entrusted in confidence to herself, though it obliged her to"
"x21839","unceasing exertion, was no aggravation of Elinor's distress. On the"
"x21839","contrary it was a relief to her, to be spared the communication of"
"x21839","what would give such affliction to them, and to be saved likewise from"
"x21839","hearing that condemnation of Edward, which would probably flow from"
"x21839","the excess of their partial affection for herself, and which was more"
"x21839","than she felt equal to support."
"x21839",""
"x21839","From their counsel, or their conversation, she knew she could receive"
"x21839","no assistance, their tenderness and sorrow must add to her distress,"
"x21839","while her self-command would neither receive encouragement from their"
"x21839","example nor from their praise. She was stronger alone, and her own"
"x21839","good sense so well supported her, that her firmness was as unshaken,"
"x21839","her appearance of cheerfulness as invariable, as with regrets so"
"x21839","poignant and so fresh, it was possible for them to be."
"x21839",""
"x21839","Much as she had suffered from her first conversation with Lucy on the"
"x21839","subject, she soon felt an earnest wish of renewing it; and this for"
"x21839","more reasons than one. She wanted to hear many particulars of their"
"x21839","engagement repeated again, she wanted more clearly to understand what"
"x21839","Lucy really felt for Edward, whether there were any sincerity in her"
"x21839","declaration of tender regard for him, and she particularly wanted to"
"x21839","convince Lucy, by her readiness to enter on the matter again, and her"
"x21839","calmness in conversing on it, that she was no otherwise interested in"
"x21839","it than as a friend, which she very much feared her involuntary"
"x21839","agitation, in their morning discourse, must have left at least"
"x21839","doubtful. That Lucy was disposed to be jealous of her appeared very"
"x21839","probable: it was plain that Edward had always spoken highly in her"
"x21839","praise, not merely from Lucy's assertion, but from her venturing to"
"x21839","trust her on so short a personal acquaintance, with a secret so"
"x21839","confessedly and evidently important. And even Sir John's joking"
"x21839","intelligence must have had some weight. But indeed, while Elinor"
"x21839","remained so well assured within herself of being really beloved by"
"x21839","Edward, it required no other consideration of probabilities to make it"
"x21839","natural that Lucy should be jealous; and that she was so, her very"
"x21839","confidence was a proof. What other reason for the disclosure of the"
"x21839","affair could there be, but that Elinor might be informed by it of"
"x21839","Lucy's superior claims on Edward, and be taught to avoid him in"
"x21839","future? She had little difficulty in understanding thus much of her"
"x21839","rival's intentions, and while she was firmly resolved to act by her as"
"x21839","every principle of honour and honesty directed, to combat her own"
"x21839","affection for Edward and to see him as little as possible; she could"
"x21839","not deny herself the comfort of endeavouring to convince Lucy that her"
"x21839","heart was unwounded. And as she could now have nothing more painful to"
"x21839","hear on the subject than had already been told, she did not mistrust"
"x21839","her own ability of going through a repetition of particulars with"
"x21839","composure."
"x21839",""
"x21839","But it was not immediately that an opportunity of doing so could be"
"x21839","commanded, though Lucy was as well disposed as herself to take"
"x21839","advantage of any that occurred; for the weather was not often fine"
"x21839","enough to allow of their joining in a walk, where they might most"
"x21839","easily separate themselves from the others; and though they met at"
"x21839","least every other evening either at the park or cottage, and chiefly"
"x21839","at the former, they could not be supposed to meet for the sake of"
"x21839","conversation. Such a thought would never enter either Sir John or"
"x21839","Lady Middleton's head; and therefore very little leisure was ever"
"x21839","given for a general chat, and none at all for particular discourse."
"x21839","They met for the sake of eating, drinking, and laughing together,"
"x21839","playing at cards, or consequences, or any other game that was"
"x21839","sufficiently noisy."
"x21839",""
"x21839","One or two meetings of this kind had taken place, without affording"
"x21839","Elinor any chance of engaging Lucy in private, when Sir John called at"
"x21839","the cottage one morning, to beg, in the name of charity, that they"
"x21839","would all dine with Lady Middleton that day, as he was obliged to"
"x21839","attend the club at Exeter, and she would otherwise be quite alone,"
"x21839","except her mother and the two Miss Steeles. Elinor, who foresaw a"
"x21839","fairer opening for the point she had in view, in such a party as this"
"x21839","was likely to be, more at liberty among themselves under the tranquil"
"x21839","and well-bred direction of Lady Middleton than when her husband united"
"x21839","them together in one noisy purpose, immediately accepted the"
"x21839","invitation; Margaret, with her mother's permission, was equally"
"x21839","compliant, and Marianne, though always unwilling to join any of their"
"x21839","parties, was persuaded by her mother, who could not bear to have her"
"x21839","seclude herself from any chance of amusement, to go likewise."
"x21839",""
"x21839","The young ladies went, and Lady Middleton was happily preserved from"
"x21839","the frightful solitude which had threatened her. The insipidity of the"
"x21839","meeting was exactly such as Elinor had expected; it produced not one"
"x21839","novelty of thought or expression, and nothing could be less"
"x21839","interesting than the whole of their discourse both in the dining"
"x21839","parlour and drawing room: to the latter, the children accompanied"
"x21839","them, and while they remained there, she was too well convinced of the"
"x21839","impossibility of engaging Lucy's attention to attempt it. They quitted"
"x21839","it only with the removal of the tea-things. The card-table was then"
"x21839","placed, and Elinor began to wonder at herself for having ever"
"x21839","entertained a hope of finding time for conversation at the park. They"
"x21839","all rose up in preparation for a round game."
"x21839",""
"x21839","""I am glad,"" said Lady Middleton to Lucy, ""you are not going to finish"
"x21839","poor little Annamaria's basket this evening; for I am sure it must"
"x21839","hurt your eyes to work filigree by candlelight. And we will make the"
"x21839","dear little love some amends for her disappointment to-morrow, and"
"x21839","then I hope she will not much mind it."""
"x21839",""
"x21839","This hint was enough, Lucy recollected herself instantly and replied,"
"x21839","""Indeed you are very much mistaken, Lady Middleton; I am only waiting"
"x21839","to know whether you can make your party without me, or I should have"
"x21839","been at my filigree already. I would not disappoint the little angel"
"x21839","for all the world: and if you want me at the card-table now, I am"
"x21839","resolved to finish the basket after supper."""
"x21839",""
"x21839","""You are very good, I hope it won't hurt your eyes:--will you ring the"
"x21839","bell for some working candles? My poor little girl would be sadly"
"x21839","disappointed, I know, if the basket was not finished tomorrow, for"
"x21839","though I told her it certainly would not, I am sure she depends upon"
"x21839","having it done."""
"x21839",""
"x21839","Lucy directly drew her work table near her and reseated herself with"
"x21839","an alacrity and cheerfulness which seemed to infer that she could"
"x21839","taste no greater delight than in making a filigree basket for a spoilt"
"x21839","child."
"x21839",""
"x21839","Lady Middleton proposed a rubber of Casino to the others. No one made"
"x21839","any objection but Marianne, who with her usual inattention to the"
"x21839","forms of general civility, exclaimed, ""Your Ladyship will have the"
"x21839","goodness to excuse _me_--you know I detest cards. I shall go to the"
"x21839","piano-forte; I have not touched it since it was tuned."" And without"
"x21839","farther ceremony, she turned away and walked to the instrument."
"x21839",""
"x21839","Lady Middleton looked as if she thanked heaven that _she_ had never"
