"gutenberg_id","text"
"x103",""
"x103","""Four."""
"x103",""
"x103","Captain Speedy began to scratch his head.  There were eight thousand"
"x103","dollars to gain, without changing his route; for which it was well"
"x103","worth conquering the repugnance he had for all kinds of passengers."
"x103","Besides, passengers at two thousand dollars are no longer passengers,"
"x103","but valuable merchandise.  ""I start at nine o'clock,"" said Captain"
"x103","Speedy, simply.  ""Are you and your party ready?"""
"x103",""
"x103","""We will be on board at nine o'clock,"" replied, no less simply, Mr."
"x103","Fogg."
"x103",""
"x103","It was half-past eight.  To disembark from the Henrietta, jump into a"
"x103","hack, hurry to the St. Nicholas, and return with Aouda, Passepartout,"
"x103","and even the inseparable Fix was the work of a brief time, and was"
"x103","performed by Mr. Fogg with the coolness which never abandoned him."
"x103","They were on board when the Henrietta made ready to weigh anchor."
"x103",""
"x103","When Passepartout heard what this last voyage was going to cost, he"
"x103","uttered a prolonged ""Oh!"" which extended throughout his vocal gamut."
"x103",""
"x103","As for Fix, he said to himself that the Bank of England would certainly"
"x103","not come out of this affair well indemnified.  When they reached"
"x103","England, even if Mr. Fogg did not throw some handfuls of bank-bills"
"x103","into the sea, more than seven thousand pounds would have been spent!"
"x103",""
"x103",""
"x103",""
"x103",""
"x103","Chapter XXXIII"
"x103",""
"x103","IN WHICH PHILEAS FOGG SHOWS HIMSELF EQUAL TO THE OCCASION"
"x103",""
"x103",""
"x103","An hour after, the Henrietta passed the lighthouse which marks the"
"x103","entrance of the Hudson, turned the point of Sandy Hook, and put to sea."
"x103","During the day she skirted Long Island, passed Fire Island, and"
"x103","directed her course rapidly eastward."
"x103",""
"x103","At noon the next day, a man mounted the bridge to ascertain the"
"x103","vessel's position.  It might be thought that this was Captain Speedy."
"x103","Not the least in the world.  It was Phileas Fogg, Esquire.  As for"
"x103","Captain Speedy, he was shut up in his cabin under lock and key, and was"
"x103","uttering loud cries, which signified an anger at once pardonable and"
"x103","excessive."
"x103",""
"x103","What had happened was very simple.  Phileas Fogg wished to go to"
"x103","Liverpool, but the captain would not carry him there.  Then Phileas"
"x103","Fogg had taken passage for Bordeaux, and, during the thirty hours he"
"x103","had been on board, had so shrewdly managed with his banknotes that the"
"x103","sailors and stokers, who were only an occasional crew, and were not on"
"x103","the best terms with the captain, went over to him in a body.  This was"
"x103","why Phileas Fogg was in command instead of Captain Speedy; why the"
"x103","captain was a prisoner in his cabin; and why, in short, the Henrietta"
"x103","was directing her course towards Liverpool.  It was very clear, to see"
"x103","Mr. Fogg manage the craft, that he had been a sailor."
"x103",""
"x103","How the adventure ended will be seen anon.  Aouda was anxious, though"
"x103","she said nothing.  As for Passepartout, he thought Mr. Fogg's manoeuvre"
"x103","simply glorious.  The captain had said ""between eleven and twelve"
"x103","knots,"" and the Henrietta confirmed his prediction."
"x103",""
"x103","If, then--for there were ""ifs"" still--the sea did not become too"
"x103","boisterous, if the wind did not veer round to the east, if no accident"
"x103","happened to the boat or its machinery, the Henrietta might cross the"
"x103","three thousand miles from New York to Liverpool in the nine days,"
"x103","between the 12th and the 21st of December.  It is true that, once"
"x103","arrived, the affair on board the Henrietta, added to that of the Bank"
"x103","of England, might create more difficulties for Mr. Fogg than he"
"x103","imagined or could desire."
"x103",""
"x103","During the first days, they went along smoothly enough.  The sea was"
"x103","not very unpropitious, the wind seemed stationary in the north-east,"
"x103","the sails were hoisted, and the Henrietta ploughed across the waves"
"x103","like a real trans-Atlantic steamer."
"x103",""
"x103","Passepartout was delighted.  His master's last exploit, the"
"x103","consequences of which he ignored, enchanted him.  Never had the crew"
"x103","seen so jolly and dexterous a fellow.  He formed warm friendships with"
"x103","the sailors, and amazed them with his acrobatic feats.  He thought they"
"x103","managed the vessel like gentlemen, and that the stokers fired up like"
"x103","heroes.  His loquacious good-humour infected everyone.  He had"
"x103","forgotten the past, its vexations and delays.  He only thought of the"
"x103","end, so nearly accomplished; and sometimes he boiled over with"
"x103","impatience, as if heated by the furnaces of the Henrietta.  Often,"
"x103","also, the worthy fellow revolved around Fix, looking at him with a"
"x103","keen, distrustful eye; but he did not speak to him, for their old"
"x103","intimacy no longer existed."
"x103",""
"x103","Fix, it must be confessed, understood nothing of what was going on."
"x103","The conquest of the Henrietta, the bribery of the crew, Fogg managing"
"x103","the boat like a skilled seaman, amazed and confused him.  He did not"
"x103","know what to think.  For, after all, a man who began by stealing"
"x103","fifty-five thousand pounds might end by stealing a vessel; and Fix was"
"x103","not unnaturally inclined to conclude that the Henrietta under Fogg's"
"x103","command, was not going to Liverpool at all, but to some part of the"
"x103","world where the robber, turned into a pirate, would quietly put himself"
"x103","in safety.  The conjecture was at least a plausible one, and the"
"x103","detective began to seriously regret that he had embarked on the affair."
"x103",""
"x103","As for Captain Speedy, he continued to howl and growl in his cabin; and"
"x103","Passepartout, whose duty it was to carry him his meals, courageous as"
"x103","he was, took the greatest precautions.  Mr. Fogg did not seem even to"
"x103","know that there was a captain on board."
"x103",""
"x103","On the 13th they passed the edge of the Banks of Newfoundland, a"
"x103","dangerous locality; during the winter, especially, there are frequent"
"x103","fogs and heavy gales of wind.  Ever since the evening before the"
"x103","barometer, suddenly falling, had indicated an approaching change in the"
"x103","atmosphere; and during the night the temperature varied, the cold"
"x103","became sharper, and the wind veered to the south-east."
"x103",""
"x103","This was a misfortune.  Mr. Fogg, in order not to deviate from his"
"x103","course, furled his sails and increased the force of the steam; but the"
"x103","vessel's speed slackened, owing to the state of the sea, the long waves"
"x103","of which broke against the stern.  She pitched violently, and this"
"x103","retarded her progress.  The breeze little by little swelled into a"
"x103","tempest, and it was to be feared that the Henrietta might not be able"
"x103","to maintain herself upright on the waves."
"x103",""
"x103","Passepartout's visage darkened with the skies, and for two days the"
"x103","poor fellow experienced constant fright.  But Phileas Fogg was a bold"
"x103","mariner, and knew how to maintain headway against the sea; and he kept"
"x103","on his course, without even decreasing his steam.  The Henrietta, when"
"x103","she could not rise upon the waves, crossed them, swamping her deck, but"
"x103","passing safely.  Sometimes the screw rose out of the water, beating its"
"x103","protruding end, when a mountain of water raised the stern above the"
"x103","waves; but the craft always kept straight ahead."
"x103",""
"x103","The wind, however, did not grow as boisterous as might have been"
"x103","feared; it was not one of those tempests which burst, and rush on with"
"x103","a speed of ninety miles an hour.  It continued fresh, but, unhappily,"
"x103","it remained obstinately in the south-east, rendering the sails useless."
"x103",""
"x103","The 16th of December was the seventy-fifth day since Phileas Fogg's"
"x103","departure from London, and the Henrietta had not yet been seriously"
"x103","delayed.  Half of the voyage was almost accomplished, and the worst"
"x103","localities had been passed.  In summer, success would have been"
"x103","well-nigh certain.  In winter, they were at the mercy of the bad"
"x103","season.  Passepartout said nothing; but he cherished hope in secret,"
"x103","and comforted himself with the reflection that, if the wind failed"
"x103","them, they might still count on the steam."
"x103",""
"x103","On this day the engineer came on deck, went up to Mr. Fogg, and began"
"x103","to speak earnestly with him.  Without knowing why it was a"
"x103","presentiment, perhaps Passepartout became vaguely uneasy.  He would"
"x103","have given one of his ears to hear with the other what the engineer was"
"x103","saying.  He finally managed to catch a few words, and was sure he heard"
"x103","his master say, ""You are certain of what you tell me?"""
"x103",""
"x103","""Certain, sir,"" replied the engineer.  ""You must remember that, since"
"x103","we started, we have kept up hot fires in all our furnaces, and, though"
"x103","we had coal enough to go on short steam from New York to Bordeaux, we"
"x103","haven't enough to go with all steam from New York to Liverpool."" ""I"
"x103","will consider,"" replied Mr. Fogg."
"x103",""
"x103","Passepartout understood it all; he was seized with mortal anxiety.  The"
"x103","coal was giving out!  ""Ah, if my master can get over that,"" muttered"
"x103","he, ""he'll be a famous man!""  He could not help imparting to Fix what"
"x103","he had overheard."
"x103",""
"x103","""Then you believe that we really are going to Liverpool?"""
"x103",""
"x103","""Of course."""
"x103",""
"x103","""Ass!"" replied the detective, shrugging his shoulders and turning on"
"x103","his heel."
"x103",""
"x103","Passepartout was on the point of vigorously resenting the epithet, the"
"x103","reason of which he could not for the life of him comprehend; but he"
"x103","reflected that the unfortunate Fix was probably very much disappointed"
"x103","and humiliated in his self-esteem, after having so awkwardly followed a"
"x103","false scent around the world, and refrained."
"x103",""
"x103","And now what course would Phileas Fogg adopt?  It was difficult to"
"x103","imagine.  Nevertheless he seemed to have decided upon one, for that"
"x103","evening he sent for the engineer, and said to him, ""Feed all the fires"
"x103","until the coal is exhausted."""
"x103",""
"x103","A few moments after, the funnel of the Henrietta vomited forth torrents"
"x103","of smoke.  The vessel continued to proceed with all steam on; but on"
"x103","the 18th, the engineer, as he had predicted, announced that the coal"
"x103","would give out in the course of the day."
"x103",""
"x103","""Do not let the fires go down,"" replied Mr. Fogg.  ""Keep them up to the"
"x103","last.  Let the valves be filled."""
"x103",""
"x103","Towards noon Phileas Fogg, having ascertained their position, called"
"x103","Passepartout, and ordered him to go for Captain Speedy.  It was as if"
"x103","the honest fellow had been commanded to unchain a tiger.  He went to"
"x103","the poop, saying to himself, ""He will be like a madman!"""
"x103",""
"x103","In a few moments, with cries and oaths, a bomb appeared on the"
"x103","poop-deck.  The bomb was Captain Speedy.  It was clear that he was on"
"x103","the point of bursting.  ""Where are we?""  were the first words his anger"
"x103","permitted him to utter.  Had the poor man been an apoplectic, he could"
"x103","never have recovered from his paroxysm of wrath."
"x103",""
"x103","""Where are we?"" he repeated, with purple face."
"x103",""
"x103","""Seven hundred and seven miles from Liverpool,"" replied Mr. Fogg, with"
"x103","imperturbable calmness."
"x103",""
"x103","""Pirate!"" cried Captain Speedy."
"x103",""
"x103","""I have sent for you, sir--"""
"x103",""
"x103","""Pickaroon!"""
"x103",""
"x103","""--sir,"" continued Mr. Fogg, ""to ask you to sell me your vessel."""
"x103",""
"x103","""No!  By all the devils, no!"""
"x103",""
"x103","""But I shall be obliged to burn her."""
"x103",""
"x103","""Burn the Henrietta!"""
"x103",""
"x103","""Yes; at least the upper part of her.  The coal has given out."""
"x103",""
"x103","""Burn my vessel!"" cried Captain Speedy, who could scarcely pronounce"
"x103","the words.  ""A vessel worth fifty thousand dollars!"""
"x103",""
"x103","""Here are sixty thousand,"" replied Phileas Fogg, handing the captain a"
"x103","roll of bank-bills.  This had a prodigious effect on Andrew Speedy.  An"
"x103","American can scarcely remain unmoved at the sight of sixty thousand"
"x103","dollars.  The captain forgot in an instant his anger, his imprisonment,"
"x103","and all his grudges against his passenger.  The Henrietta was twenty"
"x103","years old; it was a great bargain.  The bomb would not go off after"
"x103","all.  Mr. Fogg had taken away the match."
"x103",""
"x103","""And I shall still have the iron hull,"" said the captain in a softer"
"x103","tone."
"x103",""
"x103","""The iron hull and the engine.  Is it agreed?"""
"x103",""
"x103","""Agreed."""
"x103",""
"x103","And Andrew Speedy, seizing the banknotes, counted them and consigned"
"x103","them to his pocket."
"x103",""
"x103","During this colloquy, Passepartout was as white as a sheet, and Fix"
"x103","seemed on the point of having an apoplectic fit.  Nearly twenty"
"x103","thousand pounds had been expended, and Fogg left the hull and engine to"
"x103","the captain, that is, near the whole value of the craft!  It was true,"
"x103","however, that fifty-five thousand pounds had been stolen from the Bank."
"x103",""
"x103","When Andrew Speedy had pocketed the money, Mr. Fogg said to him, ""Don't"
"x103","let this astonish you, sir.  You must know that I shall lose twenty"
"x103","thousand pounds, unless I arrive in London by a quarter before nine on"
"x103","the evening of the 21st of December.  I missed the steamer at New York,"
"x103","and as you refused to take me to Liverpool--"""
"x103",""
"x103","""And I did well!"" cried Andrew Speedy; ""for I have gained at least"
"x103","forty thousand dollars by it!""  He added, more sedately, ""Do you know"
"x103","one thing, Captain--"""
"x103",""
"x103","""Fogg."""
"x103",""
"x103","""Captain Fogg, you've got something of the Yankee about you."""
"x103",""
"x103","And, having paid his passenger what he considered a high compliment, he"
"x103","was going away, when Mr. Fogg said, ""The vessel now belongs to me?"""
"x103",""
"x103","""Certainly, from the keel to the truck of the masts--all the wood, that"
"x103","is."""
"x103",""
"x103","""Very well.  Have the interior seats, bunks, and frames pulled down,"
"x103","and burn them."""
"x103",""
"x103","It was necessary to have dry wood to keep the steam up to the adequate"
"x103","pressure, and on that day the poop, cabins, bunks, and the spare deck"
"x103","were sacrificed.  On the next day, the 19th of December, the masts,"
"x103","rafts, and spars were burned; the crew worked lustily, keeping up the"
"x103","fires.  Passepartout hewed, cut, and sawed away with all his might."
"x103","There was a perfect rage for demolition."
"x103",""
"x103","The railings, fittings, the greater part of the deck, and top sides"
"x103","disappeared on the 20th, and the Henrietta was now only a flat hulk."
"x103","But on this day they sighted the Irish coast and Fastnet Light.  By ten"
"x103","in the evening they were passing Queenstown.  Phileas Fogg had only"
"x103","twenty-four hours more in which to get to London; that length of time"
"x103","was necessary to reach Liverpool, with all steam on.  And the steam was"
"x103","about to give out altogether!"
"x103",""
"x103","""Sir,"" said Captain Speedy, who was now deeply interested in Mr. Fogg's"
"x103","project, ""I really commiserate you.  Everything is against you.  We are"
"x103","only opposite Queenstown."""
"x103",""
"x103","""Ah,"" said Mr. Fogg, ""is that place where we see the lights Queenstown?"""
"x103",""
"x103","""Yes."""
"x103",""
"x103","""Can we enter the harbour?"""
"x103",""
"x103","""Not under three hours.  Only at high tide."""
"x103",""
"x103","""Stay,"" replied Mr. Fogg calmly, without betraying in his features that"
"x103","by a supreme inspiration he was about to attempt once more to conquer"
"x103","ill-fortune."
"x103",""
"x103","Queenstown is the Irish port at which the trans-Atlantic steamers stop"
"x103","to put off the mails.  These mails are carried to Dublin by express"
"x103","trains always held in readiness to start; from Dublin they are sent on"
"x103","to Liverpool by the most rapid boats, and thus gain twelve hours on the"
"x103","Atlantic steamers."
"x103",""
"x103","Phileas Fogg counted on gaining twelve hours in the same way.  Instead"
"x103","of arriving at Liverpool the next evening by the Henrietta, he would be"
"x103","there by noon, and would therefore have time to reach London before a"
"x103","quarter before nine in the evening."
"x103",""
"x103","The Henrietta entered Queenstown Harbour at one o'clock in the morning,"
"x103","it then being high tide; and Phileas Fogg, after being grasped heartily"
"x103","by the hand by Captain Speedy, left that gentleman on the levelled hulk"
"x103","of his craft, which was still worth half what he had sold it for."
"x103",""
"x103","The party went on shore at once.  Fix was greatly tempted to arrest Mr."
"x103","Fogg on the spot; but he did not.  Why?  What struggle was going on"
"x103","within him?  Had he changed his mind about ""his man""?  Did he"
"x103","understand that he had made a grave mistake?  He did not, however,"
"x103","abandon Mr. Fogg.  They all got upon the train, which was just ready to"
"x103","start, at half-past one; at dawn of day they were in Dublin; and they"
"x103","lost no time in embarking on a steamer which, disdaining to rise upon"
"x103","the waves, invariably cut through them."
"x103",""
"x103","Phileas Fogg at last disembarked on the Liverpool quay, at twenty"
"x103","minutes before twelve, 21st December.  He was only six hours distant"
"x103","from London."
"x103",""
"x103","But at this moment Fix came up, put his hand upon Mr. Fogg's shoulder,"
"x103","and, showing his warrant, said, ""You are really Phileas Fogg?"""
"x103",""
"x103","""I am."""
"x103",""
"x103","""I arrest you in the Queen's name!"""
"x103",""
"x103",""
"x103",""
"x103",""
"x103","Chapter XXXIV"
"x103",""
"x103","IN WHICH PHILEAS FOGG AT LAST REACHES LONDON"
"x103",""
"x103",""
"x103","Phileas Fogg was in prison.  He had been shut up in the Custom House,"
"x103","and he was to be transferred to London the next day."
"x103",""
"x103","Passepartout, when he saw his master arrested, would have fallen upon"
"x103","Fix had he not been held back by some policemen.  Aouda was"
"x103","thunderstruck at the suddenness of an event which she could not"
"x103","understand.  Passepartout explained to her how it was that the honest"
"x103","and courageous Fogg was arrested as a robber.  The young woman's heart"
"x103","revolted against so heinous a charge, and when she saw that she could"
"x103","attempt to do nothing to save her protector, she wept bitterly."
"x103",""
"x103","As for Fix, he had arrested Mr. Fogg because it was his duty, whether"
"x103","Mr. Fogg were guilty or not."
"x103",""
"x103","The thought then struck Passepartout, that he was the cause of this new"
"x103","misfortune!  Had he not concealed Fix's errand from his master?  When"
"x103","Fix revealed his true character and purpose, why had he not told Mr."
"x103","Fogg?  If the latter had been warned, he would no doubt have given Fix"
"x103","proof of his innocence, and satisfied him of his mistake; at least, Fix"
"x103","would not have continued his journey at the expense and on the heels of"
"x103","his master, only to arrest him the moment he set foot on English soil."
"x103","Passepartout wept till he was blind, and felt like blowing his brains"
"x103","out."
"x103",""
"x103","Aouda and he had remained, despite the cold, under the portico of the"
"x103","Custom House.  Neither wished to leave the place; both were anxious to"
"x103","see Mr. Fogg again."
"x103",""
"x103","That gentleman was really ruined, and that at the moment when he was"
"x103","about to attain his end.  This arrest was fatal.  Having arrived at"
"x103","Liverpool at twenty minutes before twelve on the 21st of December, he"
"x103","had till a quarter before nine that evening to reach the Reform Club,"
"x103","that is, nine hours and a quarter; the journey from Liverpool to London"
"x103","was six hours."
"x103",""
"x103","If anyone, at this moment, had entered the Custom House, he would have"
"x103","found Mr. Fogg seated, motionless, calm, and without apparent anger,"
"x103","upon a wooden bench.  He was not, it is true, resigned; but this last"
"x103","blow failed to force him into an outward betrayal of any emotion.  Was"
"x103","he being devoured by one of those secret rages, all the more terrible"
"x103","because contained, and which only burst forth, with an irresistible"
"x103","force, at the last moment?  No one could tell.  There he sat, calmly"
"x103","waiting--for what?  Did he still cherish hope?  Did he still believe,"
"x103","now that the door of this prison was closed upon him, that he would"
"x103","succeed?"
"x103",""
"x103","However that may have been, Mr. Fogg carefully put his watch upon the"
"x103","table, and observed its advancing hands.  Not a word escaped his lips,"
"x103","but his look was singularly set and stern.  The situation, in any"
"x103","event, was a terrible one, and might be thus stated: if Phileas Fogg"
"x103","was honest he was ruined; if he was a knave, he was caught."
"x103",""
"x103","Did escape occur to him?  Did he examine to see if there were any"
"x103","practicable outlet from his prison?  Did he think of escaping from it?"
"x103","Possibly; for once he walked slowly around the room.  But the door was"
"x103","locked, and the window heavily barred with iron rods.  He sat down"
"x103","again, and drew his journal from his pocket.  On the line where these"
"x103","words were written, ""21st December, Saturday, Liverpool,"" he added,"
"x103","""80th day, 11.40 a.m.,"" and waited."
"x103",""
"x103","The Custom House clock struck one.  Mr. Fogg observed that his watch"
"x103","was two hours too fast."
"x103",""
"x103","Two hours!  Admitting that he was at this moment taking an express"
"x103","train, he could reach London and the Reform Club by a quarter before"
"x103","nine, p.m.  His forehead slightly wrinkled."
"x103",""
"x103","At thirty-three minutes past two he heard a singular noise outside,"
"x103","then a hasty opening of doors.  Passepartout's voice was audible, and"
"x103","immediately after that of Fix.  Phileas Fogg's eyes brightened for an"
"x103","instant."
"x103",""
"x103","The door swung open, and he saw Passepartout, Aouda, and Fix, who"
"x103","hurried towards him."
"x103",""
"x103","Fix was out of breath, and his hair was in disorder.  He could not"
"x103","speak.  ""Sir,"" he stammered, ""sir--forgive me--most--unfortunate"
"x103","resemblance--robber arrested three days ago--you are free!"""
"x103",""
"x103","Phileas Fogg was free!  He walked to the detective, looked him steadily"
"x103","in the face, and with the only rapid motion he had ever made in his"
"x103","life, or which he ever would make, drew back his arms, and with the"
"x103","precision of a machine knocked Fix down."
"x103",""
"x103","""Well hit!"" cried Passepartout, ""Parbleu! that's what you might call a"
"x103","good application of English fists!"""
"x103",""
"x103","Fix, who found himself on the floor, did not utter a word.  He had only"
"x103","received his deserts.  Mr. Fogg, Aouda, and Passepartout left the"
"x103","Custom House without delay, got into a cab, and in a few moments"
"x103","descended at the station."
"x103",""
"x103","Phileas Fogg asked if there was an express train about to leave for"
"x103","London.  It was forty minutes past two.  The express train had left"
"x103","thirty-five minutes before.  Phileas Fogg then ordered a special train."
"x103",""
"x103","There were several rapid locomotives on hand; but the railway"
"x103","arrangements did not permit the special train to leave until three"
"x103","o'clock."
"x103",""
"x103","At that hour Phileas Fogg, having stimulated the engineer by the offer"
"x103","of a generous reward, at last set out towards London with Aouda and his"
"x103","faithful servant."
"x103",""
"x103","It was necessary to make the journey in five hours and a half; and this"
"x103","would have been easy on a clear road throughout.  But there were forced"
"x103","delays, and when Mr. Fogg stepped from the train at the terminus, all"
"x103","the clocks in London were striking ten minutes before nine."
"x103",""
"x103","Having made the tour of the world, he was behind-hand five minutes.  He"
"x103","had lost the wager!"
"x103",""
"x103",""
"x103",""
"x103",""
"x103","Chapter XXXV"
"x103",""
"x103","IN WHICH PHILEAS FOGG DOES NOT HAVE TO REPEAT HIS ORDERS TO"
"x103","PASSEPARTOUT TWICE"
"x103",""
"x103",""
"x103","The dwellers in Saville Row would have been surprised the next day, if"
"x103","they had been told that Phileas Fogg had returned home.  His doors and"
"x103","windows were still closed, no appearance of change was visible."
"x103",""
"x103","After leaving the station, Mr. Fogg gave Passepartout instructions to"
"x103","purchase some provisions, and quietly went to his domicile."
"x103",""
"x103","He bore his misfortune with his habitual tranquillity.  Ruined!  And by"
"x103","the blundering of the detective!  After having steadily traversed that"
"x103","long journey, overcome a hundred obstacles, braved many dangers, and"
"x103","still found time to do some good on his way, to fail near the goal by a"
"x103","sudden event which he could not have foreseen, and against which he was"
"x103","unarmed; it was terrible!  But a few pounds were left of the large sum"
"x103","he had carried with him.  There only remained of his fortune the twenty"
"x103","thousand pounds deposited at Barings, and this amount he owed to his"
"x103","friends of the Reform Club.  So great had been the expense of his tour"
"x103","that, even had he won, it would not have enriched him; and it is"
"x103","probable that he had not sought to enrich himself, being a man who"
"x103","rather laid wagers for honour's sake than for the stake proposed.  But"
"x103","this wager totally ruined him."
"x103",""
"x103","Mr. Fogg's course, however, was fully decided upon; he knew what"
"x103","remained for him to do."
"x103",""
"x103","A room in the house in Saville Row was set apart for Aouda, who was"
"x103","overwhelmed with grief at her protector's misfortune.  From the words"
"x103","which Mr. Fogg dropped, she saw that he was meditating some serious"
"x103","project."
"x103",""
"x103","Knowing that Englishmen governed by a fixed idea sometimes resort to"
"x103","the desperate expedient of suicide, Passepartout kept a narrow watch"
"x103","upon his master, though he carefully concealed the appearance of so"
"x103","doing."
"x103",""
"x103","First of all, the worthy fellow had gone up to his room, and had"
"x103","extinguished the gas burner, which had been burning for eighty days."
"x103","He had found in the letter-box a bill from the gas company, and he"
"x103","thought it more than time to put a stop to this expense, which he had"
"x103","been doomed to bear."
"x103",""
"x103","The night passed.  Mr. Fogg went to bed, but did he sleep?  Aouda did"
"x103","not once close her eyes.  Passepartout watched all night, like a"
"x103","faithful dog, at his master's door."
"x103",""
"x103","Mr. Fogg called him in the morning, and told him to get Aouda's"
"x103","breakfast, and a cup of tea and a chop for himself.  He desired Aouda"
"x103","to excuse him from breakfast and dinner, as his time would be absorbed"
"x103","all day in putting his affairs to rights.  In the evening he would ask"
"x103","permission to have a few moment's conversation with the young lady."
"x103",""
"x103","Passepartout, having received his orders, had nothing to do but obey"
"x103","them.  He looked at his imperturbable master, and could scarcely bring"
"x103","his mind to leave him.  His heart was full, and his conscience tortured"
"x103","by remorse; for he accused himself more bitterly than ever of being the"
"x103","cause of the irretrievable disaster.  Yes! if he had warned Mr. Fogg,"
"x103","and had betrayed Fix's projects to him, his master would certainly not"
"x103","have given the detective passage to Liverpool, and then--"
"x103",""
"x103","Passepartout could hold in no longer."
"x103",""
"x103","""My master!  Mr. Fogg!"" he cried, ""why do you not curse me?  It was my"
"x103","fault that--"""
"x103",""
"x103","""I blame no one,"" returned Phileas Fogg, with perfect calmness.  ""Go!"""
"x103",""
"x103","Passepartout left the room, and went to find Aouda, to whom he"
"x103","delivered his master's message."
"x103",""
"x103","""Madam,"" he added, ""I can do nothing myself--nothing!  I have no"
"x103","influence over my master; but you, perhaps--"""
"x103",""
"x103","""What influence could I have?"" replied Aouda.  ""Mr. Fogg is influenced"
"x103","by no one.  Has he ever understood that my gratitude to him is"
"x103","overflowing?  Has he ever read my heart?  My friend, he must not be"
"x103","left alone an instant!  You say he is going to speak with me this"
"x103","evening?"""
"x103",""
"x103","""Yes, madam; probably to arrange for your protection and comfort in"
"x103","England."""
"x103",""
"x103","""We shall see,"" replied Aouda, becoming suddenly pensive."
"x103",""
"x103","Throughout this day (Sunday) the house in Saville Row was as if"
"x103","uninhabited, and Phileas Fogg, for the first time since he had lived in"
"x103","that house, did not set out for his club when Westminster clock struck"
"x103","half-past eleven."
"x103",""
"x103","Why should he present himself at the Reform?  His friends no longer"
"x103","expected him there.  As Phileas Fogg had not appeared in the saloon on"
"x103","the evening before (Saturday, the 21st of December, at a quarter before"
"x103","nine), he had lost his wager.  It was not even necessary that he should"
"x103","go to his bankers for the twenty thousand pounds; for his antagonists"
"x103","already had his cheque in their hands, and they had only to fill it out"
"x103","and send it to the Barings to have the amount transferred to their"
"x103","credit."
"x103",""
"x103","Mr. Fogg, therefore, had no reason for going out, and so he remained at"
"x103","home.  He shut himself up in his room, and busied himself putting his"
"x103","affairs in order.  Passepartout continually ascended and descended the"
"x103","stairs.  The hours were long for him. He listened at his master's door,"
"x103","and looked through the keyhole, as if he had a perfect right so to do,"
"x103","and as if he feared that something terrible might happen at any moment."
"x103","Sometimes he thought of Fix, but no longer in anger.  Fix, like all the"
"x103","world, had been mistaken in Phileas Fogg, and had only done his duty in"
"x103","tracking and arresting him; while he, Passepartout. . . .  This thought"
"x103","haunted him, and he never ceased cursing his miserable folly."
"x103",""
"x103","Finding himself too wretched to remain alone, he knocked at Aouda's"
"x103","door, went into her room, seated himself, without speaking, in a"
"x103","corner, and looked ruefully at the young woman. Aouda was still pensive."
"x103",""
"x103","About half-past seven in the evening Mr. Fogg sent to know if Aouda"
"x103","would receive him, and in a few moments he found himself alone with her."
"x103",""
"x103","Phileas Fogg took a chair, and sat down near the fireplace, opposite"
"x103","Aouda.  No emotion was visible on his face.  Fogg returned was exactly"
"x103","the Fogg who had gone away; there was the same calm, the same"
"x103","impassibility."
"x103",""
"x103","He sat several minutes without speaking; then, bending his eyes on"
"x103","Aouda, ""Madam,"" said he, ""will you pardon me for bringing you to"
"x103","England?"""
"x103",""
"x103","""I, Mr. Fogg!"" replied Aouda, checking the pulsations of her heart."
"x103",""
"x103","""Please let me finish,"" returned Mr. Fogg.  ""When I decided to bring"
"x103","you far away from the country which was so unsafe for you, I was rich,"
"x103","and counted on putting a portion of my fortune at your disposal; then"
"x103","your existence would have been free and happy.  But now I am ruined."""
"x103",""
"x103","""I know it, Mr. Fogg,"" replied Aouda; ""and I ask you in my turn, will"
"x103","you forgive me for having followed you, and--who knows?--for having,"
"x103","perhaps, delayed you, and thus contributed to your ruin?"""
"x103",""
"x103","""Madam, you could not remain in India, and your safety could only be"
"x103","assured by bringing you to such a distance that your persecutors could"
"x103","not take you."""
"x103",""
"x103","""So, Mr. Fogg,"" resumed Aouda, ""not content with rescuing me from a"
"x103","terrible death, you thought yourself bound to secure my comfort in a"
"x103","foreign land?"""
"x103",""
"x103","""Yes, madam; but circumstances have been against me.  Still, I beg to"
"x103","place the little I have left at your service."""
"x103",""
"x103","""But what will become of you, Mr. Fogg?"""
"x103",""
"x103","""As for me, madam,"" replied the gentleman, coldly, ""I have need of"
"x103","nothing."""
"x103",""
"x103","""But how do you look upon the fate, sir, which awaits you?"""
"x103",""
"x103","""As I am in the habit of doing."""
"x103",""
"x103","""At least,"" said Aouda, ""want should not overtake a man like you.  Your"
"x103","friends--"""
"x103",""
"x103","""I have no friends, madam."""
"x103",""
"x103","""Your relatives--"""
"x103",""
"x103","""I have no longer any relatives."""
"x103",""
"x103","""I pity you, then, Mr. Fogg, for solitude is a sad thing, with no heart"
"x103","to which to confide your griefs.  They say, though, that misery itself,"
"x103","shared by two sympathetic souls, may be borne with patience."""
"x103",""
"x103","""They say so, madam."""
"x103",""
"x103","""Mr. Fogg,"" said Aouda, rising and seizing his hand, ""do you wish at"
"x103","once a kinswoman and friend?  Will you have me for your wife?"""
"x103",""
"x103","Mr. Fogg, at this, rose in his turn.  There was an unwonted light in"
"x103","his eyes, and a slight trembling of his lips.  Aouda looked into his"
"x103","face.  The sincerity, rectitude, firmness, and sweetness of this soft"
"x103","glance of a noble woman, who could dare all to save him to whom she"
"x103","owed all, at first astonished, then penetrated him.  He shut his eyes"
